,Number of Users,Number of months in operation,Company Type,Number of Founders,Revenue,Monthly User Growth,Customer Retention Rate,Profit Margin,Customer Aquisition Cost,Monthly Unit Churn,Monthly Burn Rate,Major Rival,Number of News Articles,Number of Founded Organizations,Number of Portfolio Companies,Number of Investments_x,Number of Partner Investments,Number of Lead Investments_x,Number of Exits_x,Number of Events_x,Success
761,0,25,1,3,13915.751908139444,56.00034135198535,80.64626417548023,24.79539661883704,4.317016928687359,6.901287797757336,4.4677194612123685,0.0,27,6,0,0,0,0,0,0,1
762,8,3,1,0,6693.985641418385,156.9397482493616,71.84234283741878,5.059008593133431,5.490324235140593,7.899468133712301,1.6316797929002003,0.0,0,1,0,0,0,0,0,0,1
763,12,3,1,2,8876.08809754777,89.08367792775965,84.39063666378482,-8.142884216237679,0.5567801520247084,6.380047222397902,6.889529985986804,0.0,8,1,0,0,0,0,0,0,1
764,5,3,1,2,12392.912121074143,158.1986356065138,76.17089279607282,21.035616576741333,2.844030868688506,3.0877878475552913,6.380395293618268,0.0,12,1,0,0,0,0,0,2,1
765,36,4,1,1,10734.02824796935,128.4332962044555,31.98409435273197,1.2769268233726105,6.400269689706071,2.5169628727646316,4.396128808527575,0.0,5,1,0,0,0,0,0,0,1
766,18,6,1,1,5243.181243576121,23.23974814855822,37.49530000884741,11.84047825246537,5.299620256235979,3.060238040656171,2.532133280477623,0.0,36,1,0,0,0,0,0,5,1
767,17,3,1,4,13366.21493413901,199.46872181424249,31.65666007090164,4.62881240963668,4.927187325673625,7.32076495430118,1.1745653593664147,0.0,18,1,0,0,0,0,0,1,1
768,23,3,1,4,11404.366351166165,66.84008857852453,85.95012182177652,16.08130728389365,3.138734932660819,3.471934702015387,6.761809938387078,1.0,17,1,6,6,0,0,1,0,1
769,9,3,1,4,6594.506286135985,115.57368967383408,68.05621476624157,-4.605655936660287,7.7323850489733825,5.355098102134684,6.813559453809711,1.0,23,1,0,0,0,0,0,0,1
770,1,3,1,4,13304.86718359499,39.839712872360856,86.90661389341186,-5.959286683497886,0.8158635554477345,2.5101205991204543,6.738735956027937,0.0,9,1,0,0,0,0,0,0,1
771,27,4,1,3,7320.483361976108,108.29007364881765,83.97322252529084,14.244714807186526,5.015893845281097,7.246060672847941,1.1468530797077277,0.0,1,1,0,0,0,0,0,0,1
772,1,4,1,3,9237.40562725017,62.47181662547862,73.00975383296719,23.99830770645203,0.8997374818360382,6.220178183420748,4.863686587436896,0.0,27,2,0,0,0,0,0,0,1
773,39,2,1,3,55960.06194828253,48.64701667951351,58.548980603609394,-15.668846611173603,9.226331137901248,14.758901054064578,5.784787680095124,0.0,1,1,0,0,0,0,0,0,0
774,2,0,1,1,74901.18093477306,14.94190347636231,20.538938079963586,12.981227291026357,14.796726169557648,12.986502504605228,9.563841143749142,1.0,39,1,0,0,0,0,0,0,0
775,15,-1,1,4,76554.21646402073,49.488087839016806,38.56112799868958,-18.615672028471472,9.854174791270053,6.625083297308975,11.4075817229888,1.0,2,1,0,0,0,0,0,0,0
776,0,-1,1,4,18908.388085179507,9.213438503641143,54.51195287773235,-8.415928568591168,7.827989761138392,13.160907052907005,9.973843362012177,0.0,15,2,7,8,0,0,0,0,0
777,0,-1,1,4,97725.82403947921,64.72097597783483,40.964181350079286,-1.6922739527746131,14.062149925073403,10.620857675466286,6.289067079236585,1.0,0,2,1,2,0,0,0,0,0
778,0,-1,1,4,66166.51461224817,57.57932053348382,34.99889691493686,6.492491774209238,0.011901304825197578,7.766148153358133,5.2162711750168445,1.0,0,1,0,0,0,0,0,0,0
779,33,6,1,2,11230.335771549006,142.03696259880346,30.341664704544257,3.275417854099146,6.650655584460827,6.882880318130689,6.153310722998383,1.0,0,2,0,0,0,0,0,0,1
780,7,6,1,2,12400.303500529728,88.83196755927618,63.075459960485325,-0.01627765394957592,6.744530511300876,8.240344919195106,7.626591955880316,0.0,33,1,1,1,0,0,0,1,1
781,91,39,0,3,10226.248283890487,29.503572740857685,89.28663384548096,-2.4492112562946478,4.480560635749683,2.905215350476106,1.0809444368553875,0.0,7,1,0,0,0,0,0,0,1
782,5,39,0,3,7427.9023472318795,90.48516606484053,78.60955562638777,-1.6100636043013203,2.48413681432336,6.574198245094889,3.9539168005967156,0.0,91,2,8,12,0,1,0,0,1
783,51,3,0,2,5143.018520869717,145.759283258333,88.37342148085816,14.33896022226947,7.911099639873419,3.5563925566063648,1.8821745332497875,0.0,5,2,0,0,0,0,0,0,1
784,1,3,0,2,9232.230495493164,170.67857744154594,30.10983910873835,6.661965635167377,7.938961926956287,2.203045923567614,6.773681080536726,0.0,51,1,4,4,0,0,0,1,1
785,0,4,1,6,13848.918529550492,54.982844400760754,71.6935423095945,27.218944598859736,3.9689622499500956,6.846531384394242,5.994001041302999,0.0,1,3,0,0,0,0,0,0,1
786,77,0,1,1,8186.392204696196,135.52929744256494,87.96189984865677,4.82163269867212,8.581635673020438,6.471893438949224,4.673744129710881,0.0,0,1,0,0,0,0,0,2,1
787,116,8,1,3,6302.567584342305,39.97166064619251,32.46585781170748,12.55024949462598,0.3923506127388565,3.9744497362370774,5.337018200401087,0.0,77,4,0,0,0,0,0,3,1
788,19,2,1,2,7262.519200654183,129.99687280884237,39.73697697250543,25.860523750415815,4.398600061385082,2.874038303663352,2.6833813865048555,0.0,116,1,6,7,0,0,1,4,1
789,1,2,1,2,12440.375979577195,133.92536999646578,68.38498906605724,-6.250508884175452,4.373536800240206,4.862975391791421,1.0025752863655177,0.0,19,1,5,5,0,0,0,4,1
790,8,6,0,3,6551.10145354774,135.55342968440587,58.08589726955425,-1.9702945027949283,8.065869703602353,3.288657124691761,3.3569550581725616,0.0,1,1,0,0,0,0,0,0,1
791,10,6,0,3,11145.64906382201,63.180143196175685,84.7071678637921,23.52592275583401,4.037628177551577,2.7600656955541707,5.466585230190535,0.0,8,1,0,0,0,0,0,1,1
792,0,6,0,3,5399.323984449494,168.45756848903153,69.81043355855297,27.84346201819134,4.198386975495959,7.957723073627571,1.2732155399671101,1.0,10,1,0,0,0,0,0,0,1
793,17,-1,1,3,57710.80097665958,66.7736376323523,21.648788626319014,28.238075386811396,5.681159794066525,17.980623768205295,1.7249441847667237,1.0,0,2,0,0,0,0,0,1,0
794,2,-1,1,3,75184.67336301593,33.60942280453626,58.36521620523699,22.077770994850468,1.3521372322844072,19.132182739622767,9.915498599487577,0.0,17,2,0,0,0,0,0,0,0
795,5,-1,1,3,17647.498233687053,13.567040158001507,47.74059662021185,12.403084874499072,7.25952258899147,19.688807164592806,10.475026281903522,0.0,2,1,0,0,0,0,0,0,0
796,16,0,1,3,64842.21582265266,28.5872820664901,24.697172155218812,16.96640999960156,5.901424870097409,18.863004092204243,6.518276251364195,1.0,5,1,0,0,0,0,0,0,0
797,0,0,1,3,25255.02231537815,27.94522591318532,28.588644382547404,-0.5230020996080107,9.385487778912882,17.065706756398985,11.834024996284834,0.0,16,2,0,0,0,0,0,1,0
798,0,0,1,3,5984.798021080295,63.12500631846896,40.664326726981656,-2.422459059549375,3.186886593959795,5.170039615798737,6.582195127415065,1.0,0,1,0,0,0,0,0,0,0
799,23,3,1,3,60744.73475255029,9.700245476500779,28.16352651589795,2.303746813277609,8.407649135263041,13.217231164377571,1.39514879996534,1.0,0,1,0,0,0,0,0,0,0
800,26,4,1,4,8306.944164214397,36.44050455751284,84.97400782332062,-8.938236660844506,3.772571632093168,3.5762205298746474,7.460607591847683,1.0,23,1,4,5,0,0,1,0,1
801,4,4,1,4,6456.496776487399,46.72216981660526,88.00258581393352,28.412101444755024,4.463925060475063,5.964162286659892,5.084362678477494,1.0,26,1,0,0,0,0,0,2,1
802,3,4,1,4,9228.559078842325,109.47027844344784,64.1319197773654,7.413434456658607,7.095448505793839,8.7968843634643,7.16889483799474,0.0,4,1,0,0,0,0,0,0,1
803,21,10,1,1,7876.058788900276,149.86838400798857,72.47923395134424,18.54031818846027,5.030898294898142,3.7812839270806546,4.982869131959381,0.0,3,1,0,0,0,0,0,0,1
804,9,4,1,2,85452.27729785319,1.1337873560255796,37.977839037186776,-13.203545847779079,2.5059145179894453,13.5734007118686,9.852608327323553,0.0,21,2,0,0,0,0,0,1,0
805,94,9,1,3,5397.101667262183,193.07295451067904,32.639220958120625,24.20687317996783,9.961899062386255,8.221575352816465,3.085937345423871,0.0,9,2,10,9,0,0,1,0,1
806,4,9,1,3,13427.44474021616,79.51799913008736,49.01044570586893,4.926977559964985,7.414963313978412,4.805538905889749,4.097836548759799,0.0,94,2,3,3,0,0,1,1,1
807,31,2,0,3,47795.66085180362,19.039406846835107,59.04918042842576,-16.606968376578266,6.5055578897727155,9.557503638988942,5.6881207974083985,0.0,4,1,1,1,0,0,1,0,0
808,0,2,0,3,97869.55111002295,48.929683421971305,32.16381409125381,21.471847842088962,7.009664289770332,3.6715180253205912,8.65667334888885,0.0,31,3,0,0,0,0,0,15,0
809,2,2,0,3,58230.256255511515,67.67926166423919,38.01773310759723,18.670897363677703,8.66889906225588,17.16126915869809,11.718982512343453,1.0,0,3,0,0,0,0,0,0,0
810,14,1,1,1,11303.029106893246,148.37797784816001,77.3581915643455,23.376607754593152,8.19868474014729,5.7249404242014865,2.6447606633544423,0.0,2,2,0,0,0,0,0,0,1
811,13,3,1,2,5079.118790911556,27.785998560695013,85.11104705894712,23.04400150961675,1.6848968578199908,5.600030144409904,1.1081531248729823,0.0,14,1,0,0,0,0,0,0,1
812,0,3,1,2,8984.777072429875,80.351646303488,62.89477218635663,-3.84059420863319,4.592812963472173,8.61571862831351,3.8485841972381714,0.0,13,1,0,0,0,0,0,1,1
813,171,4,0,3,3610.186802334292,58.11308181940097,50.80781013304825,7.820025174615871,4.2788058312923845,12.142877101754893,11.147507722729344,0.0,0,1,0,0,0,0,0,0,0
814,2,4,0,3,61085.24644330565,10.705407928044314,8.22277999232231,3.442322134561845,1.5518879055251316,10.857311926186132,9.1654885658536,0.0,171,1,0,0,0,0,0,0,0
815,101,7,1,2,7106.372658505394,142.95900281627985,65.14885111878922,1.3837234410389332,4.06201864376121,5.902918384903891,2.734807927262201,1.0,2,1,0,0,0,0,0,0,1
816,23,7,1,2,11284.482572021388,92.5826940392088,41.77613010977707,25.405461827991033,2.5154120367417585,2.2902278107496206,1.6993143680127782,0.0,101,1,0,0,0,0,0,1,1
817,21,4,1,1,10980.54195864812,140.08854407031453,65.07220452381401,14.560159813936995,1.9478277298574265,8.943031695626146,4.2341012679430134,0.0,23,1,0,0,0,0,0,0,1
818,15,3,1,2,39486.79190134626,69.18781845220124,27.79546238906218,4.482849325748262,10.683832175959719,3.7828548399371162,7.05016074483803,0.0,21,2,0,0,0,0,0,5,0
819,24,5,1,1,14638.989153258959,102.63614616383853,46.010003981816446,4.2132948719297545,3.205632851009299,7.287756257147582,1.4913536189823091,0.0,15,1,1,1,0,0,0,0,1
820,59,9,1,2,11926.639046985947,131.53852832959416,74.48699824081504,15.946170082363341,8.23677984487016,6.247385053875106,1.0697269868748869,0.0,24,2,0,0,0,0,0,0,1
821,31,9,1,2,96571.10100447755,18.9920008959106,9.8159164987626,17.969046227127414,11.04256431934731,19.58603618262887,5.521155969982827,0.0,59,2,4,4,0,0,0,0,0
822,12,4,1,1,14839.43937531342,52.81002030936301,62.52692514040539,19.66504142059703,7.535568696994486,6.766108848770338,5.2325622354113674,1.0,31,2,0,0,3,0,0,2,1
823,43,7,1,2,12875.85027839286,39.451016950786766,38.967573917182655,-5.449129319387884,8.388610970166026,4.689765036536193,2.275328847235021,1.0,12,1,0,0,0,0,0,0,1
824,8,7,1,2,5129.658887748515,158.52148311224178,73.29874883887915,-2.5334075836451797,0.4526475783139561,2.4006200808505214,4.030477333070375,0.0,43,1,1,1,0,0,0,1,1
825,8,1,1,3,47796.44872187766,10.28269049806282,52.357842588735515,24.60276605601282,2.5834498224399334,11.88956714479698,2.845627739753489,1.0,8,1,0,0,0,0,0,0,0
826,0,1,1,3,46662.245059331864,30.076494101430605,10.147231830830288,13.552217711033684,6.79018347631835,9.624354845455636,6.305987826331023,1.0,8,1,0,0,0,0,0,5,0
827,0,1,1,3,48153.1480812315,36.751060264392905,56.87677743985607,27.88575325194377,8.624512492908801,19.167788728572813,1.3205928070411432,0.0,0,1,0,0,0,0,0,0,0
828,21,2,1,3,7994.290256030721,46.746603436295146,85.23642483401518,22.764427309173534,2.9617972827926833,2.9968721621111873,3.0956279401396696,0.0,0,1,0,0,0,0,0,0,1
829,0,2,1,3,10194.582638649004,58.66172938673854,64.84054988696057,-9.160965880692924,7.570172974009912,5.804385801308115,4.783439704449049,0.0,21,2,0,0,0,0,0,6,1
830,465,5,1,2,5140.987448534845,193.50795441655706,47.96630958183715,4.285153061198287,9.422039156748145,4.284905111325461,4.752132268279776,0.0,0,1,0,0,0,0,0,0,1
831,2,1,1,2,4224.9363165906,61.17515119329431,20.722984280327992,19.328195957161896,0.671483919362238,7.758754320000988,10.00118782044123,0.0,465,5,0,0,0,0,0,3,0
832,0,21,1,1,12643.474988029624,83.67065803398322,51.618437916251935,8.848967960825771,3.5081229909455103,8.532302115925766,2.798587606441382,0.0,2,1,0,0,0,0,0,4,1
833,40,0,1,4,4936.212140435625,48.205535520410955,59.039913746778005,6.431740443466829,10.829534506547716,12.748406020853105,2.7060553440106396,0.0,0,1,0,0,0,0,0,2,0
834,0,0,1,4,96849.56194593004,52.57695747123455,44.227245715260146,-19.958744633547408,14.240366235920096,13.093952611058567,2.2473385100497763,1.0,40,2,0,0,0,0,0,0,0
835,16,2015,1,1,46868.10230476295,59.414280052485665,28.078042784441635,-13.99604868008608,7.741846055611845,13.396221663065054,7.6962769131542625,1.0,0,2,0,0,0,0,0,0,0
836,5,3,1,2,13870.245130456757,27.048558880647413,51.08317030728871,-0.979295536056286,7.263496600696192,4.803740412983364,6.706491061680984,1.0,16,3,0,0,0,0,0,0,1
837,72,3,1,2,9418.941667296862,149.98831378295637,64.83544546685005,7.763081732800373,8.69837267451445,2.0003253393407077,1.4859557829725505,0.0,5,1,0,0,0,0,0,3,1
838,11,9,0,1,7429.03623522897,35.7414547344321,71.3230946127677,5.002889355056039,7.223814294195457,2.915927300229696,5.2887322473921365,0.0,72,5,5,5,0,0,2,2,1
839,95,5,1,6,6929.80721771527,131.20736741245744,47.59307666789068,17.72623224616279,7.040143967295603,2.08475574051019,2.968395296989546,1.0,11,1,0,0,0,0,0,0,1
840,1,5,1,6,10151.513396374834,167.3554452740968,85.66998907244076,5.929474406179915,0.732104517387161,3.487493457129443,7.1377010761891935,0.0,95,2,3,3,0,0,1,7,1
841,29,2015,0,2,87757.95190405761,38.21182677877139,9.487612293491123,4.763870319186616,10.444395351672233,7.250640052929983,6.7959162505009365,0.0,1,1,0,0,0,0,0,0,0
842,11,2015,0,2,29329.670096973136,13.244123303777162,5.984249032430884,14.341293351373992,3.460694781209042,14.735281056473772,4.5349793895387265,0.0,29,3,1,1,3,0,0,0,0
843,11,2,1,3,19825.654317508757,22.728522099921342,37.11519136966247,16.930303705886054,4.997521303553506,4.559649033519433,5.534983320219743,0.0,11,3,0,0,0,0,0,0,0
844,1,2,1,3,92604.30907419021,42.97751961696398,10.833634593947256,3.303551116207121,14.66049285327307,6.161464988607347,9.241490079435454,1.0,11,1,1,1,0,0,0,2,0
845,13,1,1,3,14031.666742516118,129.349815907125,77.54801686200878,22.26654129495904,2.623080451396056,3.5482978999978703,4.870387959248923,1.0,1,1,0,0,0,0,0,0,1
846,1,1,1,3,11539.092390215044,186.7564762085397,51.159958195885686,-4.999046223494821,5.012049827266157,8.65367916431445,3.0878712865643556,0.0,13,3,1,1,0,0,0,2,1
847,137,5,1,2,11233.017720680426,114.21865896871982,82.24594392376933,29.321437665940458,1.771679241063302,4.090453131654542,2.4060655253346486,0.0,1,2,0,0,0,0,0,0,1
848,68,5,1,2,14725.815689079334,53.4432988565429,86.2520136390574,-2.292775312126931,8.772116204071414,7.087791760754796,3.5028085256486103,0.0,137,2,1,1,0,0,0,10,1
849,31,15,1,1,13856.04714489822,97.55774399833244,84.92170090183544,26.230819024808902,8.716843563054569,4.362565302528262,2.9177976947446194,0.0,68,1,0,0,0,0,0,2,1
850,109,1,1,4,12840.9460532265,109.0661512474251,68.34261104917496,-5.019233897618611,7.389122698611111,8.351827401319502,5.270243809304923,0.0,31,1,0,0,0,0,0,2,1
851,0,1,1,4,10190.192857790484,173.31216750823373,62.4649451112351,-0.3070973961926704,1.1905974951374498,3.0893089270088634,4.391914672264244,0.0,109,1,1,1,2,0,1,7,1
852,0,1,1,4,9641.022816242803,31.486283076715356,63.98267305857568,12.98721701759051,5.3071031829255775,2.468178856928856,6.678267111891698,0.0,0,1,0,0,0,0,0,0,1
853,0,1,1,4,12604.257283471852,99.24131466851746,49.99823031699351,15.759106485054083,7.201586151292206,3.8909688966173954,3.260623412278523,0.0,0,2,0,0,0,0,0,0,1
854,19,2,1,2,5719.72779002352,116.38710719924129,76.21581595876523,-6.282338420823734,3.9460465421868527,6.595831650538803,1.520034178136092,0.0,0,2,0,0,0,0,0,0,1
855,13,2,1,2,9022.477761549326,31.530815425702716,51.64597719182679,-2.751118065583551,8.918352819842285,7.58813714401625,1.171736605705716,0.0,19,1,0,0,0,0,0,4,1
856,147,0,1,2,6229.782325657997,187.62389620920789,52.609878313915516,6.280030718801616,2.629511097450293,5.467245104478091,5.4106589346820915,1.0,13,3,0,0,0,0,0,0,1
857,0,0,1,2,7954.789109444196,126.6888155745477,64.02283718785918,21.38198988239995,7.090147784173264,2.1433145802090574,5.7414691237414495,1.0,147,2,1,1,0,0,0,2,1
858,34,0,1,6,13795.323140137214,192.4266832072783,51.958453171962205,27.419235313044254,7.559890205961458,3.2193722673553755,3.2811469178778077,1.0,0,1,0,0,0,0,0,0,1
859,0,0,1,6,9144.691429095416,189.92788371755216,80.05455215214626,28.677616995112118,3.3803492260550625,6.5480360343037045,3.4612148273456387,0.0,34,2,1,1,9,0,0,0,1
860,0,0,1,6,7043.020744143178,132.82103484300626,67.73005364062227,14.429902304984175,0.052389032333550745,3.8962882777642465,5.906161028927294,0.0,0,1,0,0,0,0,0,0,1
861,0,0,1,6,7089.861678859892,22.907454018335407,39.192644278618545,9.446751819334175,0.0827586325834162,6.8667009667946735,7.685211885767037,0.0,0,2,0,0,0,0,0,0,1
862,0,0,1,6,14699.245349864848,128.12220410310775,83.63366511095197,-4.09195284097172,7.605590854898239,4.043653310365149,4.238142128904668,1.0,0,1,0,0,0,0,0,0,1
863,0,0,1,6,7611.036911792619,115.67495124599374,80.53455463245484,11.65593516174313,0.12691419838237517,6.424698582309097,5.797131675719822,0.0,0,1,0,0,0,0,0,0,1
864,1,3,1,1,10663.953831475126,33.10533341746437,56.9069023777774,9.78420386743051,6.8266802166483505,14.591203437095217,9.899208748852317,1.0,0,1,0,0,0,0,0,0,0
865,88,11,1,1,5037.922772240382,58.81408523435532,35.44452993966975,15.56983987709122,0.2601785052995875,6.7291362032320725,1.8983095531278236,0.0,1,3,1,1,0,0,0,0,1
866,20,5,1,5,13711.208478682216,123.67818383184816,48.914994140739935,4.8697431029219995,0.5415191949331177,6.873144770353573,2.9690981711532745,0.0,88,1,5,5,0,0,2,0,1
867,4,5,1,5,11334.070269394575,110.69804522943829,42.306424746420994,-9.508755925556578,1.798301784351689,7.376980009247936,6.631951818790039,1.0,20,1,0,0,0,0,0,4,1
868,0,5,1,5,13776.340985640165,122.85607285159473,45.64779487200814,16.701512160607596,8.449161491681032,6.083267728656754,2.183158984133822,0.0,4,1,0,0,0,0,0,0,1
869,70,3,0,3,20392.596399292474,42.216940401162745,45.96294169285536,24.47543571533862,3.1371802311566315,12.908415229921808,2.5091636044846415,0.0,0,1,0,0,0,0,0,0,0
870,1,3,0,3,4435.094503687797,22.675904378248458,22.019698566740878,12.247839717688827,3.636262273037432,4.4849107506362955,7.667938856589254,0.0,70,3,7,7,0,0,0,3,0
871,0,3,0,3,98424.37766533933,27.824349617737646,9.35454378383449,-14.79040590940155,12.616773410435888,8.422622635044497,4.15410439073588,1.0,1,1,0,0,0,0,0,0,0
872,29,1,1,4,13744.74332532635,172.07551436432433,51.85752636440217,-3.015551267845531,8.646936512868791,5.096155051701203,6.200018394895716,1.0,0,2,1,1,0,0,0,0,1
873,21,1,1,4,13150.77836332922,101.85264708028106,84.48752438395158,26.06035093013704,2.4583771623817254,8.553557745149941,3.156326137180879,0.0,29,3,0,0,0,0,0,2,1
874,1,5,0,1,7102.258833187749,181.62805141387676,58.906056824359396,5.057876836991127,8.016165773324941,8.902779249295005,4.029620921103661,1.0,21,1,0,0,0,0,0,2,1
875,55,3,0,4,65864.10629718783,36.50550100936729,43.56528159920165,-13.309841985320325,5.916563172907226,17.052406233654143,2.072516459123176,1.0,1,1,1,1,0,0,0,0,0
876,0,3,0,4,27109.56902475016,4.853244670537256,18.148516914202023,17.240995528019496,4.835319857316878,8.072721460268127,6.205823166829513,1.0,55,2,0,0,0,0,0,0,0
877,7,3,1,4,12114.965693258848,167.46469071616622,56.814143343631635,21.74950450241422,4.906701998774453,5.378975342273136,1.4461334233339986,1.0,0,1,0,0,0,0,0,0,1
878,7,3,1,4,5736.131364177869,42.70276916128874,77.82025475474184,8.332806735523228,5.406745048006586,2.621620107802962,5.809532281489065,0.0,7,1,1,1,0,0,0,1,1
879,2,3,1,4,11142.003451103868,50.418421010395775,34.05173848683624,4.142116993743787,4.114748771229264,4.559855064583403,1.826897722995957,0.0,7,2,0,0,0,0,0,1,1
880,1,3,1,4,7918.9783960267,129.36382344997932,63.33488863758996,-9.239051476938322,0.6050275692644969,7.981123288213489,6.780123956549397,0.0,2,1,0,0,0,0,0,0,1
881,20,2,1,4,70333.61206911961,3.2988218603769006,35.221556900822364,17.739201133998698,14.19323985667102,16.27881348880224,4.456241633378797,0.0,1,1,0,0,0,0,0,0,0
